word	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
misrepresented	0.422	0	0	0	0	0	0	0
recline	0	0	0	0	0	0	0	0.391
stain	0	0	0.484	0	0	0	0	0
author	0	0	0	0	0	0	0	0.469
spike	0	0	0	0.359	0	0	0	0
mellow	0	0	0	0	0.318	0	0	0
cuddled	0	0	0	0	0.703	0	0	0
picket	0.378	0.273	0	0.250	0	0	0	0
homesick	0	0	0	0	0	0.531	0	0
strong	0	0	0	0	0	0	0	0.562
uncontrollable	0.561	0.516	0	0	0.203	0	0.711	0
dontlikeyou	0.712	0	0	0	0	0	0	0
privy	0	0	0	0	0	0	0	0.492
psychiatrist	0	0	0	0.234	0	0	0	0
escaped	0	0	0	0.375	0	0	0	0
quicken	0	0.562	0	0	0	0	0	0
mentor	0	0	0	0	0	0	0	0.703
loath	0.781	0	0	0	0	0	0	0
magical	0	0.609	0	0	0.742	0	0.609	0
coward	0	0	0.555	0.578	0	0.484	0	0
visitor	0	0.531	0	0	0.250	0	0	0
furor	0.900	0	0	0	0	0	0	0
inspiration	0	0.625	0	0	0.725	0	0	0.648
contamination	0	0	0.727	0	0	0	0	0
invade	0.562	0	0	0.766	0	0.453	0.773	0
candle	0	0	0	0	0.234	0	0	0
sunrise	0	0	0	0	0.600	0	0	0
safe	0	0	0	0	0.422	0	0	0.672
statement	0	0	0	0	0	0	0	0.547
cabinet	0	0	0	0	0	0	0	0.438
canons	0	0	0	0	0	0	0	0.328
anaconda	0	0	0.383	0.750	0	0	0	0
wanting	0	0	0	0	0	0.202	0	0
intuition	0	0	0	0	0	0	0	0.555
accord	0	0	0	0	0	0	0	0.617
frustrate	0.604	0	0.352	0	0	0.469	0	0
startling	0	0	0	0	0	0	0.828	0
clinical	0	0	0	0.312	0	0	0	0
saliva	0	0.297	0	0	0	0	0	0
detention	0	0	0	0	0	0.344	0	0
gradual	0	0.375	0	0	0	0	0	0
appalling	0	0	0.586	0.562	0	0	0	0
despotic	0	0	0	0.656	0	0	0	0
heighten	0	0	0	0.188	0	0	0	0
deprived	0	0	0	0	0	0.594	0	0
discriminating	0	0	0.555	0	0	0	0	0
herpes	0	0	0.789	0	0	0	0	0
tactics	0	0	0	0.219	0	0	0	0.352
forgive	0	0	0	0	0	0	0	0.547
pang	0	0	0	0	0	0	0.500	0
moribund	0	0	0	0	0	0.758	0	0
reluctant	0	0	0	0.297	0	0	0	0
tornado	0	0	0	0.734	0	0	0	0
trusting	0	0	0	0	0	0	0	0.836
insufficiency	0.167	0	0	0	0	0	0	0
wary	0	0	0	0.406	0	0	0	0
asteroid	0	0	0	0.469	0	0	0	0
synod	0	0	0	0	0	0	0	0.414
surveillance	0	0	0	0.281	0	0	0	0
acclaim	0	0	0	0	0	0	0	0.586
explosive	0.894	0.523	0	0.859	0	0	0.883	0
distressing	0.371	0	0	0.562	0	0	0	0
uplift	0	0.586	0	0	0.723	0	0	0.562
witch	0.242	0	0.430	0.565	0	0	0	0
germination	0	0.523	0	0	0	0	0	0
hulk	0.329	0	0.250	0	0	0	0	0
fee	0.172	0	0	0	0	0	0	0
fulfilled	0	0	0	0	0.667	0	0	0.703
happy	0	0.555	0	0	0.788	0	0	0.609
waver	0	0	0	0.219	0	0	0	0
syllabus	0	0	0	0.147	0	0	0	0
sepatu	0	0	0	0	0	0	0	0.266
errand	0	0.344	0	0	0	0	0	0.430
fortitude	0	0	0	0	0.266	0	0	0.633
alertness	0	0.648	0	0.216	0	0	0.500	0
sewer	0	0	0.812	0	0	0	0	0
sluggish	0	0	0	0	0	0.203	0	0
unacknowledged	0	0	0	0	0	0.328	0	0
mortality	0.312	0	0	0.797	0	0.500	0	0
newyear	0	0	0	0	0.561	0	0	0
regularity	0	0.320	0	0	0	0	0	0.539
bases	0	0	0	0.156	0	0	0	0
fiesta	0	0.586	0	0	0.773	0	0.430	0.281
colonel	0	0	0	0	0	0	0	0.484
insidious	0.691	0	0.773	0.516	0	0	0	0
sunday	0	0	0	0	0.266	0	0	0
autopsy	0	0	0.719	0.557	0	0.562	0	0
scarier	0	0	0	0.672	0	0	0	0
moonstruck	0	0	0	0	0	0	0.727	0
yelling	0.788	0	0	0	0	0	0	0
spouse	0	0	0	0	0.507	0	0	0.594
penal	0	0	0	0.453	0	0.469	0	0
restorative	0	0.492	0	0	0.318	0	0	0.555
mess	0	0	0.484	0	0	0	0	0
aghhh	0	0	0	0.438	0	0	0	0
targeted	0	0	0	0.641	0	0	0	0
versus	0.227	0	0	0	0	0	0	0
idiotic	0.516	0	0.422	0	0	0	0	0
lusty	0	0	0.430	0	0	0	0	0
fortune	0	0.656	0	0	0.591	0	0.477	0.383
soulful	0	0	0	0	0.500	0	0	0
twinkle	0	0.406	0	0	0.636	0	0	0
leaning	0	0	0	0	0	0	0	0.383
meditation	0	0	0	0	0.446	0	0	0
tragic	0	0	0	0	0	0.961	0	0
valor	0	0	0	0	0	0	0	0.688
intelligent	0	0	0	0	0	0	0	0.672
raccoon	0	0	0	0.127	0	0	0	0
sag	0	0	0	0.123	0	0	0	0
sigh	0	0	0	0	0	0.402	0	0
toad	0	0	0.367	0	0	0	0	0
getaway	0	0	0	0	0.469	0	0	0
victimized	0.515	0	0.656	0.734	0	0.750	0.523	0
instruction	0	0	0	0	0	0	0	0.500
persuade	0	0	0	0	0	0	0	0.430
ovation	0	0	0	0	0	0.078	0	0
assassin	0.703	0	0	0.875	0	0.734	0	0
infrequent	0	0	0	0	0	0	0.500	0
belligerent	0.841	0	0	0.594	0	0	0	0
snuggled	0	0	0	0	0.594	0	0	0
constancy	0	0	0	0	0	0	0	0.656
spat	0.641	0	0	0	0	0	0	0
blighted	0	0	0.523	0	0	0.656	0	0
endemic	0	0	0.508	0.484	0	0.500	0	0
bitch	0.803	0	0.648	0.297	0	0.406	0	0
bitterness	0.594	0	0.500	0	0	0.578	0	0.234
malaise	0	0	0	0	0	0.547	0	0
victory	0	0.656	0	0	0.734	0	0	0.586
illuminate	0	0.594	0	0	0.547	0	0.547	0
mayhem	0	0	0	0.690	0	0	0	0
mistaken	0	0	0	0.281	0	0	0	0
jest	0	0	0	0	0.359	0	0.531	0
homosexual	0	0	0	0	0	0	0	0.367
truthful	0	0	0	0	0	0	0	0.836
reproductive	0	0	0	0	0.156	0	0	0
displaced	0.294	0	0	0.438	0	0.691	0	0
posthumous	0	0	0	0	0	0.625	0	0
apathy	0	0	0	0	0	0.281	0	0
deputy	0	0	0	0	0	0	0	0.453
opportune	0	0	0	0	0.406	0	0	0
dissension	0.561	0	0	0	0	0	0	0
raging	0.896	0	0.484	0.641	0	0	0	0
filthy	0	0	0.797	0	0	0	0	0
traumatic	0.402	0	0	0.844	0	0.859	0	0
waves	0	0	0	0	0.266	0	0	0
flaccid	0	0	0	0	0	0.324	0	0
concerned	0	0	0	0.359	0	0.184	0	0
unintentionally	0	0	0	0	0	0	0.508	0
secluded	0	0	0	0	0	0.453	0	0
temper	0.688	0	0	0	0	0	0	0
opposition	0.469	0	0	0	0	0	0	0
violence	0.742	0	0	0.812	0	0.712	0	0
terminate	0	0	0	0	0	0.625	0	0
battery	0.609	0	0	0	0	0	0	0
falsify	0	0	0.406	0	0	0	0	0
turbulent	0	0	0	0.625	0	0	0	0
meddle	0.341	0	0	0	0	0	0	0
needit	0	0	0	0.156	0	0	0	0
truce	0	0	0	0	0.281	0	0	0.617
hunting	0.411	0.539	0	0.500	0.109	0	0	0
desperation	0	0	0	0.719	0	0.750	0	0
fatal	0.712	0	0	0.828	0	0.922	0	0
feeble	0	0	0	0	0	0.391	0	0
greeted	0	0	0	0	0.516	0	0	0
warlock	0	0	0	0.641	0	0	0	0
captor	0	0	0	0.531	0	0	0	0
dull	0	0	0	0	0	0.297	0	0
mangle	0.714	0	0.578	0.672	0	0.656	0	0
moving	0	0	0	0	0	0.295	0	0
emaciated	0	0	0	0.516	0	0.719	0	0
measles	0	0	0.696	0.359	0	0.469	0	0
foggy	0	0	0	0	0	0.234	0	0
uninspired	0	0	0	0	0	0.344	0	0
monstrous	0	0	0	0	0	0	0.680	0
antifungal	0	0	0	0	0	0	0	0.266
overcome	0	0	0	0.203	0	0	0	0
depressive	0	0	0	0	0	0.750	0	0
fuss	0.424	0	0	0	0	0.359	0	0
passenger	0	0.438	0	0	0	0	0	0
intercession	0	0	0	0	0	0	0	0.391
perverted	0	0	0.828	0	0	0	0	0
acquiring	0	0.594	0	0	0	0	0	0
untitled	0	0	0	0	0	0.157	0	0
invitation	0	0.664	0	0	0	0	0	0
panicked	0	0	0	0.844	0	0	0	0
buried	0	0	0	0.531	0	0.703	0	0
unruly	0.500	0	0.398	0.281	0	0	0	0
trepidation	0	0.719	0	0.688	0	0	0.430	0
approbation	0	0	0	0	0	0	0	0.527
deplorable	0.766	0	0.516	0.609	0	0.750	0	0
pouting	0.250	0	0	0	0	0	0	0
sterling	0.141	0.375	0	0	0.312	0	0	0.477
transitional	0	0.508	0	0	0	0	0	0
blanket	0	0	0	0	0	0	0	0.430
delicious	0	0	0	0	0.579	0	0	0
helmet	0	0	0	0.094	0	0	0	0
assure	0	0	0	0	0	0	0	0.641
scenery	0	0	0	0	0.453	0	0	0
cuddling	0	0	0	0	0.766	0	0	0
christmassy	0	0	0	0	0.779	0	0	0
crabby	0.455	0	0	0	0	0	0	0
punched	0.803	0	0	0	0	0	0	0
hog	0	0	0.438	0	0	0	0	0
rack	0	0	0	0	0	0.188	0	0
mislead	0.455	0	0	0.297	0	0.297	0	0.180
deplore	0.734	0	0.461	0	0	0.576	0	0
forestall	0	0.422	0	0	0	0	0	0
humility	0	0	0	0	0.266	0	0	0.602
impatiently	0	0	0	0.250	0	0	0	0
launch	0	0.641	0	0	0	0	0	0
heartfelt	0	0	0	0	0.719	0.188	0	0.734
massacre	0.882	0	0.883	0.911	0	0.931	0	0
chance	0	0	0	0	0	0	0.516	0
sectarian	0.359	0	0	0.359	0	0	0	0
chaff	0.312	0	0	0.172	0	0	0	0
worries	0	0	0	0.562	0	0	0	0
travel	0	0	0	0	0.409	0	0	0.422
sundial	0	0.227	0	0	0	0	0	0.305
resentful	0.545	0	0	0	0	0	0	0
lagging	0.281	0.180	0.234	0	0	0.344	0	0
safeguard	0	0	0	0	0	0	0	0.750
negative	0	0	0	0	0	0.500	0	0
approved	0	0	0	0	0.486	0	0	0.633
areyoukiddingme	0.409	0	0	0	0	0	0	0
feisty	0.269	0	0	0	0	0	0	0
arrogant	0.461	0	0.469	0	0	0	0	0
credential	0	0	0	0	0	0	0	0.727
nepotism	0.371	0	0.484	0	0	0.328	0	0
lodging	0	0	0	0	0	0	0	0.445
blaze	0.578	0	0	0	0	0	0	0
wretch	0.594	0	0.695	0	0	0.672	0	0
retards	0.562	0	0	0	0	0	0	0
cutie	0	0	0	0	0.515	0	0	0
problem	0	0	0	0.266	0	0.438	0	0
enmity	0.510	0	0	0.547	0	0.406	0	0
socialanxiety	0	0	0	0.688	0	0	0	0
shelling	0	0	0	0.594	0	0	0	0
mistletoe	0	0	0	0	0.547	0	0	0
thorny	0	0	0	0.312	0	0	0	0
divided	0	0	0	0	0	0.172	0	0
pare	0.182	0.336	0	0.367	0	0.155	0	0
lovinlife	0	0	0	0	0.797	0	0	0
assassinate	0.912	0	0	0.906	0	0	0	0
philanthropist	0	0	0	0	0	0	0	0.578
jarring	0	0	0	0.531	0	0.422	0	0
bias	0.345	0	0	0	0	0	0	0
cobra	0	0	0	0.703	0	0	0	0
insolvent	0	0	0	0.406	0	0.422	0	0.289
swine	0	0	0.664	0	0	0	0	0
infarct	0	0	0	0.500	0	0	0.492	0
sacrifices	0	0	0.383	0.562	0	0.609	0	0
coronation	0	0	0	0	0.515	0	0	0.523
refuge	0	0	0	0	0	0	0	0.531
tyranny	0	0	0	0.750	0	0.562	0	0
prison	0.529	0	0	0.625	0	0.594	0	0
elation	0	0	0	0	0.944	0	0	0
evasion	0	0	0	0.562	0	0.484	0	0
jump	0	0	0	0	0.379	0	0	0
reprisal	0.652	0	0	0.766	0	0.484	0	0
sickly	0	0	0.617	0	0	0.712	0	0
desire	0	0	0	0	0.484	0	0	0
wrongful	0.441	0	0.352	0	0	0.484	0	0
endowment	0	0	0	0	0	0	0	0.594
retain	0	0	0	0	0	0	0	0.500
dysentery	0	0	0.727	0	0	0.593	0	0
flattering	0	0	0	0	0.576	0	0	0
apathetic	0	0	0	0	0	0.438	0	0
barter	0	0	0	0	0	0	0	0.398
presto	0	0	0	0	0.312	0	0.633	0
steadfast	0	0	0	0	0	0	0	0.656
overpowering	0.591	0	0	0.562	0	0	0	0
personal	0	0	0	0	0	0	0	0.500
dearest	0	0	0	0	0.672	0	0	0
lonesome	0	0	0	0	0	0.734	0	0
cancellation	0	0	0	0	0	0.438	0	0
stone	0.258	0	0	0	0	0	0	0
plunder	0.469	0	0.461	0.516	0	0.461	0.633	0
transaction	0	0	0	0	0	0	0	0.414
incongruous	0.435	0	0	0	0	0	0	0
contains	0	0	0	0	0	0	0	0.461
atrophy	0	0	0.555	0.438	0	0.719	0	0
hood	0.071	0	0.203	0.266	0	0	0	0
default	0	0	0.227	0.226	0	0.121	0	0
furrow	0	0	0	0	0	0.344	0	0
poll	0	0	0	0	0	0	0	0.352
horrified	0	0	0	0.922	0	0	0	0
cranky	0.653	0	0	0	0	0	0	0
grave	0	0	0	0.562	0	0.727	0	0
outrage	0.848	0	0.469	0	0	0	0	0
incompetent	0.257	0	0	0	0	0.328	0	0
bouttime	0	0	0	0	0.212	0	0	0
sterile	0	0	0	0	0	0.328	0	0
thankful	0	0	0	0	0.727	0	0	0
swelling	0	0	0	0.281	0	0	0	0
yayyyy	0	0	0	0	0.859	0	0	0
airport	0	0.500	0	0	0	0	0	0
restrain	0.484	0	0	0.453	0	0	0	0
landmark	0	0	0	0	0	0	0	0.477
vacation	0	0.695	0	0	0.547	0	0	0
xenophobia	0	0	0.766	0.656	0	0	0	0
infect	0	0	0.617	0	0	0	0	0
sad	0	0	0	0	0	0.844	0	0
ranger	0	0	0	0	0	0	0	0.484
conservation	0	0.438	0	0	0	0	0	0.586
hostility	0.859	0	0.594	0	0	0	0	0
brotherhood	0	0	0	0	0	0	0	0.820
verified	0	0	0	0	0	0	0	0.773
pleasures	0	0	0	0	0.891	0	0	0
nature	0	0	0	0	0.500	0	0	0
utk	0	0	0	0	0	0	0	0.258
breakdown	0	0	0	0.469	0	0	0	0
electorate	0	0	0	0	0	0	0	0.398
homage	0	0	0	0	0	0	0	0.633
disgrace	0.484	0	0.539	0	0	0.812	0	0
amuse	0	0	0	0	0.788	0	0	0
acceptances	0	0	0	0.203	0	0	0	0
announcement	0	0.734	0	0	0	0	0	0
weariness	0	0	0	0	0	0.484	0	0
shady	0	0	0	0.578	0	0	0	0
error	0	0	0	0	0	0.250	0	0
credibility	0	0	0	0	0	0	0	0.805
wisdom	0	0	0	0	0.312	0	0	0.789
crowning	0	0.648	0	0	0.485	0	0.383	0.484
civilization	0	0	0	0	0	0	0	0.609
soiled	0	0	0.742	0	0	0	0	0
soulmate	0	0	0	0.062	0	0	0	0
prayforme	0	0	0	0.500	0	0	0	0
nerves	0	0	0	0.600	0	0	0	0
psychological	0	0	0	0.375	0	0	0	0
delight	0	0.633	0	0	0.765	0	0	0
drinks	0	0	0	0	0.273	0	0	0
infamy	0	0	0	0	0	0.464	0	0
bogus	0.273	0	0.406	0	0	0	0	0
complement	0	0.453	0	0	0.647	0	0.258	0.570
grandfather	0	0	0	0	0	0	0	0.680
abscess	0	0	0	0	0	0.438	0	0
burglar	0	0	0.547	0.594	0	0	0	0
debenture	0	0.406	0	0	0	0	0	0
congratulatory	0	0	0	0	0.719	0	0	0
asp	0	0	0	0.438	0	0	0	0
implicate	0.409	0	0	0	0	0	0	0
professional	0	0	0	0	0	0	0	0.680
yuk	0	0	0	0	0	0	0	0.188
stake	0	0	0	0.423	0	0	0	0
bday	0	0	0	0	0.672	0	0	0
unholy	0	0	0	0.575	0	0	0	0
grouchy	0.562	0	0	0	0	0	0	0
rebellion	0.609	0	0.359	0.531	0	0	0	0
indoctrination	0.255	0	0	0.453	0	0	0	0
zest	0	0.570	0	0	0.516	0	0	0.289
newlife	0	0	0	0	0.618	0	0	0
triumphant	0	0.625	0	0	0.907	0	0	0.617
medication	0	0	0	0.156	0	0	0	0
fiesty	0.530	0	0	0	0	0	0	0
conflict	0.578	0	0	0.641	0	0.469	0	0
rupture	0	0	0	0.706	0	0.588	0.719	0
independent	0	0	0	0	0.359	0	0	0
academic	0	0	0	0	0	0	0	0.648
resistance	0.543	0	0	0	0	0	0	0.297
anxietyattack	0	0	0	0.797	0	0	0	0
sincere	0	0	0	0	0	0	0	0.797
jury	0	0	0	0	0	0	0	0.562
comrade	0	0	0	0	0	0	0	0.648
respects	0	0	0	0	0	0	0	0.742
splendid	0	0	0	0	0.812	0	0.445	0
regurgitation	0	0	0.766	0	0	0	0	0
inability	0	0	0	0	0	0.453	0	0
crisp	0	0	0	0	0	0	0	0.383
guardian	0	0	0	0	0	0	0	0.695
delighted	0	0.547	0	0	0.891	0	0.430	0
departed	0	0	0	0	0	0.558	0	0
evident	0	0	0	0	0	0	0	0.625
biggestfear	0	0	0	0.797	0	0	0	0
ocd	0	0	0	0.375	0	0	0	0
philanthropic	0	0	0	0	0	0	0	0.594
bark	0.365	0	0	0	0	0	0	0
commission	0	0	0	0	0	0	0	0.469
murky	0	0	0.414	0	0	0.375	0	0
fright	0	0	0	0.853	0	0	0.836	0
abnormal	0	0	0.438	0	0	0	0	0
foreseen	0	0.602	0	0	0	0	0	0
dike	0	0	0	0.328	0	0	0	0
hateeee	0.779	0	0	0	0	0	0	0
quash	0	0	0	0.328	0	0	0	0
pastry	0	0	0	0	0.229	0	0	0
weaknesses	0	0	0	0	0	0	0	0.180
hydrocephalus	0	0	0.531	0.453	0	0.547	0	0
disappear	0	0	0	0.422	0	0	0	0
dictatorial	0.530	0	0	0	0	0	0	0
sacrifice	0	0	0	0	0	0	0	0.477
luckiest	0	0	0	0	0.712	0	0	0
admit	0	0	0	0	0	0	0	0.562
flagrant	0.455	0	0.500	0	0	0	0	0
juga	0	0	0	0	0	0	0	0.242
shutit	0.578	0	0	0	0	0	0	0
speculation	0	0	0	0.176	0	0.250	0	0
neglected	0.324	0	0.414	0	0	0.688	0	0
hail	0	0	0	0	0	0	0	0.430
farcical	0	0	0.391	0	0	0	0	0
artillery	0	0	0	0.625	0	0	0	0
humiliate	0.545	0	0	0	0	0.703	0	0
scripture	0	0	0	0	0.196	0	0	0.609
procedure	0	0	0	0.391	0	0	0	0
patience	0	0.422	0	0	0	0	0	0.555
belittle	0.531	0	0.508	0.344	0	0.672	0	0
heartworm	0	0	0.688	0	0	0	0	0
dicks	0.703	0	0	0	0	0	0	0
harm	0	0	0	0.719	0	0	0	0
partnership	0	0	0	0	0	0	0	0.789
purify	0	0	0	0	0.409	0	0	0.625
ready	0	0.500	0	0	0	0	0	0
honesty	0	0	0	0	0	0	0	0.844
unfortunate	0	0	0	0	0	0.469	0	0
disheartened	0	0	0	0	0	0.788	0	0
hearts	0	0	0	0	0.625	0	0	0
husband	0	0	0	0	0.438	0	0	0
hyperventilate	0	0	0	0.734	0	0	0	0
hairy	0	0	0.422	0	0	0	0	0
imminent	0	0.727	0	0.345	0	0	0	0
scrimmage	0	0	0	0	0	0	0.312	0
petrify	0	0	0	0	0	0	0.742	0
craziness	0	0	0	0	0.188	0	0	0
rheumatism	0.156	0	0	0.438	0	0.562	0	0
loving	0	0	0	0	0.879	0	0	0.641
grab	0.557	0	0	0	0	0	0	0
bubble	0	0	0	0	0.141	0	0	0
humiliation	0	0	0.562	0	0	0.578	0	0
lamb	0	0	0	0	0.219	0	0	0.477
malignant	0.656	0	0	0.734	0	0	0	0
cried	0	0	0	0	0	0.719	0	0
efforts	0	0	0	0	0	0	0	0.492
merge	0	0.539	0	0	0	0	0	0
altercation	0.729	0	0	0	0	0	0	0
endocarditis	0	0	0	0.531	0	0.562	0	0
fall	0	0	0	0	0	0.418	0	0
unaccountable	0	0.336	0.305	0	0	0.339	0	0.172
fights	0.803	0	0	0	0	0	0	0
authentication	0	0	0	0	0	0	0	0.766
jeremiah	0	0	0	0	0	0	0	0.430
compost	0	0	0.352	0	0	0	0	0
fulfill	0	0	0	0	0.664	0	0	0.602
armaments	0	0	0	0.636	0	0	0	0
quiver	0	0	0	0.469	0	0	0	0
amazingly	0	0	0	0	0.703	0	0.648	0
psalm	0	0	0	0	0.328	0	0	0.492
corruption	0	0	0.656	0	0	0	0	0
sensuality	0	0.516	0	0	0.641	0	0	0
averse	0.338	0	0.398	0.483	0	0	0	0
appeal	0	0.531	0	0	0	0	0	0
overwhelmed	0	0	0	0.469	0	0.609	0	0
fluke	0	0	0	0	0	0	0.578	0
athlete	0	0	0	0	0	0	0	0.414
pond	0	0	0	0	0.089	0	0	0
committal	0	0	0	0	0	0.312	0	0
row	0.337	0	0	0	0	0	0	0
withdraw	0	0	0	0	0	0.375	0	0
swastika	0.627	0	0	0.531	0	0	0	0
limited	0.292	0	0	0	0	0.167	0	0
shining	0	0.461	0	0	0.515	0	0	0
mournful	0.188	0	0	0.359	0	0.812	0	0
ominous	0	0.633	0	0.594	0	0	0	0
repugnance	0	0	0.766	0	0	0	0	0
flowers	0	0	0	0	0.406	0	0	0
pinion	0	0	0	0.234	0	0	0	0
hai	0	0	0	0	0	0	0	0.258
thermocouple	0	0.297	0	0	0	0	0	0
dogma	0	0	0	0	0	0	0	0.367
iris	0	0	0	0.160	0	0	0	0
injured	0	0	0	0.719	0	0.609	0	0
abide	0	0.367	0	0	0	0	0	0
everyman	0	0	0	0.178	0	0	0	0
pleasing	0	0	0	0	0.750	0	0	0
picketing	0.456	0	0	0	0	0	0	0
gratitude	0	0	0	0	0.914	0	0	0.594
judiciary	0	0.398	0	0	0	0	0	0.641
oracle	0	0.555	0	0	0	0	0	0.438
install	0	0.430	0	0	0	0	0	0
dame	0.030	0	0.219	0	0	0	0	0.344
thunderstruck	0	0	0	0	0	0	0.844	0
soangry	0.758	0	0	0	0	0	0	0
family	0	0	0	0	0.500	0	0	0
asserting	0	0	0	0	0	0	0	0.445
rational	0	0	0	0	0	0	0	0.617
chocolate	0	0.516	0	0	0.484	0	0	0.445
countenance	0	0	0	0	0	0	0	0.523
simmering	0	0.617	0	0	0	0	0	0
jitters	0	0	0	0.562	0	0	0	0
infection	0	0	0	0.625	0	0	0	0
fidelity	0	0	0	0	0.359	0	0	0.633
surrogate	0	0	0	0	0	0	0	0.391
burdensome	0	0	0	0.422	0	0.634	0	0
cabal	0	0	0	0.438	0	0	0	0
alien	0	0	0.438	0.422	0	0	0	0
banished	0.500	0	0	0.562	0	0.688	0	0
nauseous	0	0	0.664	0.375	0	0.500	0	0
couch	0	0	0	0	0	0.060	0	0
disapproving	0.453	0	0.320	0	0	0.438	0	0
consequent	0	0.492	0	0	0	0	0	0
tumour	0	0	0	0.641	0	0.781	0	0
hammering	0.500	0	0	0	0	0	0	0
sinner	0.331	0	0.594	0.483	0	0.609	0	0
outraged	0.964	0	0	0	0	0	0	0
unfairness	0.279	0	0	0	0	0.745	0	0
misrepresentation	0	0	0	0	0	0.259	0	0
thx	0	0	0	0	0.344	0	0	0
thumping	0	0	0	0.422	0	0	0	0
gush	0	0	0.422	0	0.545	0	0	0
shepherd	0	0	0	0	0.058	0	0	0.508
discipline	0	0	0	0.344	0	0	0	0
anticipation	0	0.859	0	0	0	0	0	0
success	0	0.602	0	0	0.797	0	0	0
inhumanity	0	0	0	0	0	0.804	0	0
foreclose	0	0	0	0.469	0	0.453	0	0
cable	0	0	0	0	0	0	0.109	0
resisting	0.328	0	0	0.453	0	0.309	0	0
catch	0	0	0	0	0	0	0.320	0
defendant	0.266	0	0	0.328	0	0.359	0	0
crucial	0	0	0	0	0	0	0	0.461
shyt	0	0	0	0	0	0	0	0.227
scrub	0	0	0.242	0	0	0	0	0
clouded	0	0	0	0	0	0.312	0	0
palsy	0	0	0.477	0.516	0	0.625	0	0
inflation	0	0	0	0.297	0	0	0	0
strolling	0	0	0	0	0.297	0	0	0
coffin	0	0	0	0.684	0	0.672	0	0
dependent	0	0	0	0	0	0	0	0.531
hospital	0	0	0	0.484	0	0.484	0	0.531
faithfulness	0	0	0	0	0.553	0	0	0
lens	0	0	0	0	0	0	0	0.336
babysitter	0	0	0	0	0	0	0	0.609
uncaring	0.273	0	0.477	0	0	0.469	0	0
dank	0	0	0.570	0	0	0	0	0
cliff	0	0	0	0.500	0	0	0	0
glitter	0	0	0.094	0	0.422	0	0	0
indescribable	0	0	0	0	0.397	0	0.641	0
malicious	0.859	0	0.617	0.656	0	0.719	0	0
disqualify	0	0	0	0	0	0.375	0	0
emptiness	0	0	0	0	0	0.727	0	0
scaffold	0	0	0	0.234	0	0	0	0
sist	0	0	0	0	0	0	0	0.320
progression	0	0.586	0	0	0.312	0.201	0	0.609
getyourown	0.297	0	0	0	0	0	0	0
vacuous	0	0	0.445	0	0	0	0	0
praises	0	0	0	0	0.652	0	0	0
consecration	0	0.352	0	0	0.235	0.359	0	0.461
dentistry	0	0	0	0.375	0	0	0	0
demon	0.735	0	0.742	0.906	0	0.594	0	0
polio	0	0	0	0.562	0	0.656	0	0
jail	0	0	0	0.578	0	0.656	0	0
irritates	0.676	0	0	0	0	0	0	0
disturbance	0.576	0	0	0.459	0	0.484	0.688	0
angered	0.916	0	0	0	0	0	0	0
contemptible	0.764	0	0.625	0	0	0	0	0
glaring	0.636	0	0	0	0	0	0	0
insists	0.175	0	0	0	0	0	0	0
enchant	0	0.562	0	0	0.734	0	0.422	0
chuckle	0	0.391	0	0	0.706	0	0.258	0.219
defect	0.348	0	0	0	0	0	0	0
movingon	0	0	0	0	0.182	0	0	0
growthefuckup	0.788	0	0	0	0	0	0	0
flaw	0	0	0	0	0	0.347	0	0
kicking	0.636	0	0	0	0	0	0	0
yearning	0	0.711	0	0	0.297	0	0	0.398
feelinggood	0	0	0	0	0.734	0	0	0
trade	0	0	0	0	0	0	0	0.461
tandem	0	0	0	0	0	0	0	0.438
spammers	0.328	0	0	0	0	0	0	0
warden	0.219	0	0	0.354	0	0	0	0.500
chagrin	0	0	0.258	0	0	0.547	0	0
starry	0	0.469	0	0	0.391	0	0	0
friction	0.470	0	0	0	0	0	0	0
alligator	0	0	0	0.727	0	0	0	0
revive	0	0.523	0	0	0	0	0	0
boredom	0	0	0	0	0	0.235	0	0
jealousy	0.587	0	0.500	0.365	0	0.382	0	0.188
wonderful	0	0	0	0	0.863	0	0.453	0.625
lick	0	0	0.398	0	0	0	0	0
coyote	0	0	0	0.422	0	0	0	0
carnival	0	0	0	0	0.643	0	0	0
prayer	0	0	0	0	0.439	0	0	0
umpire	0	0	0	0	0	0	0	0.492
dashed	0.328	0	0	0.297	0	0.469	0	0
garish	0	0	0.445	0	0	0	0.508	0
dha	0	0	0	0	0	0	0	0.305
blasphemy	0.576	0	0	0	0	0	0	0
tickle	0	0.438	0	0	0.470	0	0.516	0.297
drones	0	0	0	0.406	0	0	0	0
infantile	0.375	0	0.422	0	0	0	0	0
speculative	0	0.555	0	0	0	0	0	0
trees	0	0	0	0	0.197	0	0	0
giggling	0	0	0	0	0.781	0	0	0
alienation	0.576	0	0.375	0.609	0	0.685	0	0
disused	0.382	0	0	0	0	0	0	0
assist	0	0	0	0	0	0	0	0.648
usual	0	0	0	0	0	0	0	0.445
monetary	0	0.547	0	0	0	0	0	0
courage	0	0	0	0	0	0	0	0.695
wrenching	0	0	0	0.750	0	0	0	0
unexpected	0	0.453	0	0.312	0.203	0	0.711	0
perpetrator	0.469	0	0.633	0.560	0	0.359	0	0
blues	0	0	0	0.219	0	0.438	0	0
mutter	0.182	0	0	0	0	0	0	0
